epoch,train_loss,train_acc,val_loss,val_acc
1,0.4539375879562327,78.34821428571429,0.31485054210892743,86.42857142857143
2,0.2975868441590241,87.37053571428571,0.26216314725577833,88.98214285714286
3,0.2624949251354805,89.05357142857143,0.25292718733793923,89.375
4,0.24546357853205075,89.875,0.23865332557154553,90.125
5,0.23062857769030545,90.74107142857143,0.23547127489532743,90.28571428571428
6,0.21947621592786162,91.07142857142857,0.22475614572742156,90.92857142857143
7,0.2069400804423328,91.66964285714285,0.21944849578663705,91.28571428571428
8,0.1945999831061012,92.4375,0.21759300724736283,91.5
9,0.18404372799077204,92.70535714285715,0.21752158998112595,91.46428571428571
10,0.172237545542552,93.40178571428571,0.20625355194189718,91.83928571428571
11,0.16150668189794357,93.66964285714286,0.204290383985,92.07142857142857
12,0.15300599729509226,94.02232142857143,0.20096470743949923,92.33928571428571
13,0.14320213967269022,94.46428571428571,0.19798296701030008,92.17857142857143
14,0.13425172080219325,95.0,0.19434963632241956,92.67857142857143
15,0.1250817712456254,95.40178571428571,0.19674714848665253,92.375
16,0.1175356338738597,95.66071428571429,0.20332645573786326,92.16071428571428
17,0.10866957474832556,96.07142857142857,0.20260257177320976,92.375
18,0.0980815795613619,96.50446428571429,0.19388617454296245,92.98214285714286
19,0.08966728133116184,96.83928571428572,0.1965352960875524,92.96428571428571
20,0.08076858378680689,97.25,0.1984813559660688,93.08928571428572
